Tournament Name,Year,Date,Time,WBGT,AQI Reading,EWCR,Air Temperature,Relative Humidity,Type of Day,Tournament City,Tournament Level,Region,Month,Hour
2024 - BRISBANE,2023.0,12-29-2023,10:30:00,31.6,59.0,IN – MODIFICATION OF PLAY,37.9,26.8,Sunny,BRISBANE,500,Oceania,,10.0
2024 - BRISBANE,2023.0,12-29-2023,12:30:00,50.4,59.0,IN – MODIFICATION OF PLAY,41.8,17.3,Sunny,BRISBANE,500,Oceania,,12.0
2024 - BRISBANE,2023.0,12-29-2023,2:30:00,30.1,59.0,IN – MODIFICATION OF PLAY,30.1,55.4,Sunny,BRISBANE,500,Oceania,,2.0
2024 - BRISBANE,2023.0,12-29-2023,4:30:00,29.3,59.0,OUT,33.8,56.4,Sunny,BRISBANE,500,Oceania,,4.0
2024 - BRISBANE,2023.0,12-30-2023,11:00:00,24.9,,OUT,26.5,72.3,Cloudy,BRISBANE,500,Oceania,,11.0
2024 - BRISBANE,2023.0,12-31-2023,10:30:00,26.9,,OUT,31.6,50.9,Partial Clouds,BRISBANE,500,Oceania,,10.0
2024 - BRISBANE,2023.0,12-31-2023,12:30:00,27.6,,OUT,31.1,54.1,Partial Clouds,BRISBANE,500,Oceania,,12.0
2024 - BRISBANE,2023.0,12-31-2023,17:00:00,25.0,,OUT,28.8,60.8,Partial Clouds,BRISBANE,500,Oceania,,17.0
2024 - BRISBANE,2023.0,1/01/2024,10:30:00,21.9,,OUT,23.7,77.8,Cloudy,BRISBANE,500,Oceania,1.0,10.0
2024 - BRISBANE,2023.0,1/02/2024,14:15:00,22.0,,OUT,23.4,83.8,Cloudy,BRISBANE,500,Oceania,1.0,14.0
2024 - BRISBANE,2023.0,1/03/2024,10:45:00,24.9,,OUT,28.8,56.4,Cloudy,BRISBANE,500,Oceania,1.0,10.0
2024 - BRISBANE,2023.0,1/03/2024,12:45:00,27.5,,OUT,31.5,51.5,Cloudy,BRISBANE,500,Oceania,1.0,12.0
2024 - BRISBANE,2023.0,1/03/2024,2:30:00,28.6,,OUT,33.3,41.9,Partial Clouds,BRISBANE,500,Oceania,1.0,2.0
2024 - BRISBANE,2023.0,1/03/2024,4:30:00,27.2,,OUT,30.9,51.5,Partial Clouds,BRISBANE,500,Oceania,1.0,4.0
2024 - BRISBANE,2023.0,1/04/2024,10:30:00,24.5,,OUT,26.7,71.6,Sunny,BRISBANE,500,Oceania,1.0,10.0
2024 - BRISBANE,2023.0,1/04/2024,12:30:00,27.7,,OUT,30.7,62.0,Partial Clouds,BRISBANE,500,Oceania,1.0,12.0
2024 - BRISBANE,2023.0,1/04/2024,2:30:00,27.1,,OUT,31.3,55.2,Partial Clouds,BRISBANE,500,Oceania,1.0,2.0
2024 - BRISBANE,2023.0,1/04/2024,4:30:00,26.1,,OUT,28.3,71.0,Cloudy,BRISBANE,500,Oceania,1.0,4.0
2024 - BRISBANE,2023.0,1/06/1900,10:45:00,24.5,,OUT,27.2,70.7,Cloudy,BRISBANE,500,Oceania,1.0,10.0
2024 - BRISBANE,2023.0,1/05/2024,12:30:00,25.8,,OUT,26.9,69.2,Cloudy,BRISBANE,500,Oceania,1.0,12.0
2024 - BRISBANE,2023.0,1/05/2024,18:00:00,24.1,,OUT,26.9,69.2,Cloudy,BRISBANE,500,Oceania,1.0,18.0
2024 - BRISBANE,2023.0,1/06/2024,10:30:00,23.3,,OUT,26.9,61.0,Cloudy,BRISBANE,500,Oceania,1.0,10.0
2024 - BRISBANE,2023.0,1/06/2024,12:45:00,23.0,,OUT,25.8,68.4,Cloudy,BRISBANE,500,Oceania,1.0,12.0
2024 - BRISBANE,2023.0,1/07/2024,14:30:00,23.5,,OUT,27.1,61.8,Cloudy,BRISBANE,500,Oceania,1.0,14.0
2023 - MONTEVIDEO 125,2023.0,12/08/2023,12:00:00,20.4,31.0,OUT,23.9,46.9,Sunny,MONTEVIDEO,,South America,12.0,12.0
2023 - MONTEVIDEO 125,2023.0,12/04/2023,13:30:00,20.0,59.0,OUT,22.3,32.5,Sunny,MONTEVIDEO,,South America,12.0,13.0
2023 - MONTEVIDEO 125,2023.0,12/04/2023,16:30:00,14.2,31.0,OUT,18.6,43.8,Partial Clouds,MONTEVIDEO,,South America,12.0,16.0
2023 - MONTEVIDEO 125,2023.0,12/04/2023,19:00:00,16.4,31.0,OUT,22.6,47.5,Cloudy,MONTEVIDEO,,South America,12.0,19.0
2023 - MONTEVIDEO 125,2023.0,12/05/2023,13:00:00,24.2,38.0,OUT,25.1,49.2,Sunny,MONTEVIDEO,,South America,12.0,13.0
2023 - MONTEVIDEO 125,2023.0,12/05/2023,16:00:00,20.4,,OUT,24.5,50.0,Cloudy,MONTEVIDEO,,South America,12.0,16.0
2023 - MONTEVIDEO 125,2023.0,12/06/2023,12:00:00,20.8,38.0,OUT,22.1,81.1,Cloudy,MONTEVIDEO,,South America,12.0,12.0
2023 - MONTEVIDEO 125,2023.0,12/06/2023,15:00:00,20.3,,OUT,21.9,79.5,Cloudy,MONTEVIDEO,,South America,12.0,15.0
2023 - MONTEVIDEO 125,2023.0,12/07/2023,12:30:00,26.7,30.0,OUT,26.3,51.7,Sunny,MONTEVIDEO,,South America,12.0,12.0
2023 - MONTEVIDEO 125,2023.0,12/07/2023,15:30:00,25.8,29.0,OUT,24.8,58.0,Sunny,MONTEVIDEO,,South America,12.0,15.0
2023 - MONTEVIDEO 125,2023.0,12/07/2023,18:30:00,19.4,30.0,OUT,21.5,56.7,Sunny,MONTEVIDEO,,South America,12.0,18.0
2023 - BUENOS AIRES 125,2023.0,11-27-2023,10:30:00,26.9,23.0,OUT,27.8,54.8,Sunny,BUENOS AIRES,,South America,,10.0
2023 - BUENOS AIRES 125,2023.0,11-27-2023,13:30:00,25.4,,OUT,29.8,38.2,Sunny,BUENOS AIRES,,South America,,13.0
2023 - BUENOS AIRES 125,2023.0,11-27-2023,16:00:00,24.0,,OUT,28.3,37.0,"Sunny ,Humid",BUENOS AIRES,,South America,,16.0
2023 - BUENOS AIRES 125,2023.0,11-28-2023,11:00:00,24.7,25.0,OUT,29.5,44.2,"Sunny ,Windy,Humid",BUENOS AIRES,,South America,,11.0
2023 - BUENOS AIRES 125,2023.0,11-28-2023,14:30:00,29.1,,OUT,29.1,63.2,"Sunny ,Humid",BUENOS AIRES,,South America,,14.0
2023 - BUENOS AIRES 125,2023.0,11-28-2023,17:30:00,27.2,,OUT,27.1,55.0,"Sunny ,Humid",BUENOS AIRES,,South America,,17.0
2023 - BUENOS AIRES 125,2023.0,11-29-2023,11:30:00,21.4,35.0,OUT,23.3,68.1,Cloudy,BUENOS AIRES,,South America,,11.0
2023 - BUENOS AIRES 125,2023.0,11-29-2023,15:30:00,23.2,34.0,OUT,26.4,58.8,Cloudy,BUENOS AIRES,,South America,,15.0
2023 - BUENOS AIRES 125,2023.0,11-29-2023,17:00:00,21.0,28.0,OUT,24.2,63.7,Cloudy,BUENOS AIRES,,South America,,17.0
2023 - BUENOS AIRES 125,2023.0,11-30-2023,11:30:00,27.0,35.0,OUT,29.9,47.8,"Sunny ,Humid",BUENOS AIRES,,South America,,11.0
2023 - BUENOS AIRES 125,2023.0,11-30-2023,14:30:00,28.2,36.0,OUT,32.0,43.8,Sunny,BUENOS AIRES,,South America,,14.0
2023 - BUENOS AIRES 125,2023.0,12/02/2023,9:30:00,25.7,37.0,OUT,28.1,54.7,Partial Clouds,BUENOS AIRES,,South America,12.0,9.0
2023 - BUENOS AIRES 125,2023.0,12/02/2023,12:30:00,31.3,35.0,OUT,35.9,51.3,Sunny,BUENOS AIRES,,South America,12.0,12.0
2023 - FLORIANOPOLIS 125,2023.0,11-23-2023,10:45:00,25.0,,OUT,26.6,67.9,"Cloudy,Windy",FLORIANOPOLIS,,South America,,10.0
2023 - FLORIANOPOLIS 125,2023.0,11-23-2023,13:45:00,22.0,,OUT,24.5,67.7,"Cloudy,Windy",FLORIANOPOLIS,,South America,,13.0
2023 - FLORIANOPOLIS 125,2023.0,11-23-2023,17:30:00,21.9,,OUT,24.6,71.4,"Cloudy,Windy",FLORIANOPOLIS,,South America,,17.0
2023 - FLORIANOPOLIS 125,2023.0,12-24-2023,12:45:00,27.2,,OUT,32.2,32.0,Sunny,FLORIANOPOLIS,,South America,,12.0
2023 - FLORIANOPOLIS 125,2023.0,11-24-2023,14:30:00,26.8,,OUT,27.7,43.0,Sunny,FLORIANOPOLIS,,South America,,14.0
2023 - FLORIANOPOLIS 125,2023.0,11-24-2023,16:45:00,21.9,,OUT,25.9,35.6,Sunny,FLORIANOPOLIS,,South America,,16.0
2023 - FLORIANOPOLIS 125,2023.0,11-25-2023,12:45:00,25.4,,OUT,29.1,39.5,"Sunny ,Partial Clouds",FLORIANOPOLIS,,South America,,12.0
2023 - FLORIANOPOLIS 125,2023.0,11-25-2023,16:30:00,27.4,,OUT,26.8,43.9,"Sunny ,Partial Clouds",FLORIANOPOLIS,,South America,,16.0
2023 - FLORIANOPOLIS 125,2023.0,11-25-2023,18:45:00,21.1,,OUT,23.9,55.8,Cloudy,FLORIANOPOLIS,,South America,,18.0
2023 - FLORIANOPOLIS 125,2023.0,11-19-2023,13:00:00,25.7,,OUT,26.3,58.0,"Sunny ,Partial Clouds",FLORIANOPOLIS,,South America,,13.0
2023 - FLORIANOPOLIS 125,2023.0,11-19-2023,15:00:00,23.6,,OUT,24.9,62.4,"Sunny ,Partial Clouds",FLORIANOPOLIS,,South America,,15.0
2023 - FLORIANOPOLIS 125,2023.0,11-20-2023,11:45:00,26.6,,OUT,29.3,49.8,Sunny,FLORIANOPOLIS,,South America,,11.0
2023 - FLORIANOPOLIS 125,2023.0,11-20-2023,13:45:00,26.2,,OUT,27.1,55.0,"Sunny ,Windy",FLORIANOPOLIS,,South America,,13.0
2023 - FLORIANOPOLIS 125,2023.0,11-20-2023,16:30:00,21.5,,OUT,24.9,66.2,"Windy,Partial Clouds,Sunny",FLORIANOPOLIS,,South America,,16.0
2023 - FLORIANOPOLIS 125,2023.0,11-21-2023,11:45:00,28.6,,OUT,31.3,51.8,Sunny,FLORIANOPOLIS,,South America,,11.0
2023 - FLORIANOPOLIS 125,2023.0,11-21-2023,14:00:00,27.1,,OUT,28.6,67.7,"Sunny ,Partial Clouds",FLORIANOPOLIS,,South America,,14.0
2023 - FLORIANOPOLIS 125,2023.0,11-21-2023,18:00:00,23.4,,OUT,24.7,83.8,Cloudy,FLORIANOPOLIS,,South America,,18.0
2023 - FLORIANOPOLIS 125,2023.0,11-22-2023,11:45:00,30.2,,IN – MODIFICATION OF PLAY,28.9,71.2,"Sunny ,Partial Clouds,Windy",FLORIANOPOLIS,,South America,,11.0
2023 - FLORIANOPOLIS 125,2023.0,11-22-2023,13:45:00,28.6,,OUT,28.6,74.5,"Sunny ,Partial Clouds",FLORIANOPOLIS,,South America,,13.0
2023 - COLINA 125,2023.0,11/12/2023,10:30:00,12.6,54.0,OUT,13.9,62.7,Cloudy,COLINA,,South America,11.0,10.0
2023 - COLINA 125,2023.0,11-13-2023,11:30:00,18.9,69.0,OUT,24.3,40.3,Sunny,COLINA,,South America,,11.0
2023 - COLINA 125,2023.0,11-13-2023,14:30:00,18.9,,OUT,23.5,29.7,Sunny,COLINA,,South America,,14.0
2023 - COLINA 125,2023.0,11-13-2023,19:45:00,14.8,,OUT,20.2,35.6,Sunny,COLINA,,South America,,19.0
2023 - COLINA 125,2023.0,11-14-2023,11:30:00,18.7,57.0,OUT,21.1,43.8,Partial Clouds,COLINA,,South America,,11.0
2023 - COLINA 125,2023.0,11-14-2023,15:30:00,19.1,,OUT,20.2,39.0,Partial Clouds,COLINA,,South America,,15.0
2023 - COLINA 125,2023.0,11-15-2023,11:30:00,22.8,61.0,OUT,23.3,35.3,"Sunny ,Dry",COLINA,,South America,,11.0
2023 - COLINA 125,2023.0,11-15-2023,15:30:00,23.0,,OUT,27.8,27.8,Sunny,COLINA,,South America,,15.0
2023 - COLINA 125,2023.0,11-15-2023,19:30:00,11.7,,OUT,16.8,39.2,Sunny,COLINA,,South America,,19.0
2023 - COLINA 125,2023.0,11-16-2023,12:30:00,21.1,71.0,OUT,26.6,27.0,"Sunny ,Dry",COLINA,,South America,,12.0
2023 - COLINA 125,2023.0,11-16-2023,16:00:00,23.8,,OUT,29.6,22.0,"Sunny ,Dry",COLINA,,South America,,16.0
2023 - COLINA 125,2023.0,11-16-2023,19:00:00,18.0,,OUT,22.3,24.0,"Sunny ,Dry",COLINA,,South America,,19.0
2023 - COLINA 125,2023.0,11-17-2023,12:30:00,12.9,34.0,OUT,15.6,46.9,Cloudy,COLINA,,South America,,12.0
2023 - COLINA 125,2023.0,11-17-2023,16:00:00,13.9,,OUT,18.6,33.7,Cloudy,COLINA,,South America,,16.0
2023 - COLINA 125,2023.0,11-18-2023,15:30:00,16.3,,OUT,22.3,31.5,Cloudy,COLINA,,South America,,15.0
2023 - COLINA 125,2023.0,11-18-2023,20:00:00,15.0,,OUT,21.6,31.9,Sunny,COLINA,,South America,,20.0
2023 - COLINA 125,2023.0,11-19-2023,18:30:00,20.3,,OUT,27.8,25.4,Sunny,COLINA,,South America,,18.0
2023 - WTA FINALS,2023.0,10-29-2023,14:00:00,28.1,28.0,OUT,31.4,55.0,"Sunny ,Windy",CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,,14.0
2023 - WTA FINALS,2023.0,10-29-2023,16:30:00,28.1,27.0,OUT,30.9,59.7,Sunny,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,,16.0
2023 - WTA FINALS,2023.0,10-29-2023,18:30:00,24.2,28.0,OUT,27.1,69.3,Humid,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,,18.0
2023 - WTA FINALS,2023.0,10-30-2023,14:00:00,30.7,13.0,IN – MODIFICATION OF PLAY,33.2,55.1,Partial Clouds,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,,14.0
2023 - WTA FINALS,2023.0,10-30-2023,16:30:00,25.7,12.0,OUT,28.3,72.2,Partial Clouds,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,,16.0
2023 - WTA FINALS,2023.0,10-30-2023,18:30:00,25.5,,OUT,27.2,83.0,Partial Clouds,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,,18.0
2023 - WTA FINALS,2023.0,10-31-2023,14:00:00,2.1,12.0,OUT,31.9,56.0,Partial Clouds,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,,14.0
2023 - WTA FINALS,2023.0,10-31-2023,16:30:00,27.8,12.0,OUT,29.6,69.0,Partial Clouds,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,,16.0
2023 - WTA FINALS,2023.0,11/01/2023,12:30:00,24.8,12.0,OUT,26.4,80.9,Partial Clouds,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,12.0
2023 - WTA FINALS,2023.0,11/01/2023,16:30:00,25.1,,OUT,28.4,65.1,Partial Clouds,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,16.0
2023 - WTA FINALS,2023.0,11/01/2023,19:00:00,24.6,,OUT,27.5,69.7,Partial Clouds,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,19.0
2023 - WTA FINALS,2023.0,11/02/2023,12:00:00,,12.0,OUT,28.9,64.4,"Cloudy,Windy",CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,12.0
2023 - WTA FINALS,2023.0,11/03/2023,15:00:00,26.2,12.0,OUT,29.3,67.2,"Partial Clouds,Sunny",CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,15.0
2023 - WTA FINALS,2023.0,11/05/2023,12:00:00,26.0,18.0,OUT,26.9,84.3,"Cloudy,Windy",CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,12.0
2023 - WTA FINALS,2023.0,11/05/2023,14:30:00,24.6,12.0,OUT,27.9,66.8,Cloudy,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,14.0
2023 - WTA FINALS,2023.0,11/06/2023,12:00:00,28.8,16.0,OUT,30.4,48.6,"Sunny ,Windy",CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,12.0
2023 - WTA FINALS,2023.0,11/06/2023,16:00:00,27.5,12.0,OUT,30.8,47.1,"Partial Clouds,Windy",CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,16.0
2023 - WTA FINALS,2023.0,11/05/2023,14:30:00,24.6,12.0,OUT,27.9,66.8,Cloudy,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,14.0
2023 - WTA FINALS,2023.0,11/06/2023,12:00:00,28.8,16.0,OUT,30.4,48.6,Sunny,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,12.0
2023 - WTA FINALS,2023.0,11/06/2023,16:00:00,27.5,12.0,OUT,30.8,47.1,Partial Clouds,CANCUN,GRAND SLAMS/WTA FINALS/ BJK CUP,North America,11.0,16.0
2023 - MIDLAND 125,2023.0,10-29-2023,9:30:00,14.8,40.0,OUT,19.9,41.21,,MIDLAND,,North America,,9.0
2023 - MIDLAND 125,2023.0,10-30-2023,9:40:00,13.6,44.0,OUT,20.1,41.21,,MIDLAND,,North America,,9.0
2023 - MIDLAND 125,2023.0,10-31-2023,9:30:00,12.9,42.0,OUT,19.7,29.8,,MIDLAND,,North America,,9.0
2023 - MIDLAND 125,2023.0,11/01/2023,11:30:00,12.1,41.0,OUT,18.2,27.8,,MIDLAND,,North America,11.0,11.0
2023 - MIDLAND 125,2023.0,11/02/2023,11:30:00,12.9,41.0,OUT,19.1,29.2,,MIDLAND,,North America,11.0,11.0
2023 - MIDLAND 125,2023.0,11/04/2023,1:30:00,14.0,42.0,,19.0,29.2,,MIDLAND,,North America,11.0,1.0
2023 - ZHUHAI,2023.0,10-28-2023,13:30:00,25.0,37.0,OUT,26.7,81.8,"Cloudy,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,13.0
2023 - ZHUHAI,2023.0,10-28-2023,15:30:00,24.9,36.0,OUT,26.7,81.9,"Cloudy,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,15.0
2023 - ZHUHAI,2023.0,10-29-2023,15:00:00,23.3,76.0,OUT,25.4,76.6,"Cloudy,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,15.0
2023 - ZHUHAI,2023.0,10-24-2023,14:30:00,25.3,39.0,OUT,28.3,69.9,"Cloudy,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,14.0
2023 - ZHUHAI,2023.0,10-24-2023,16:30:00,23.6,39.0,OUT,26.5,74.5,"Sunny ,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,16.0
2023 - ZHUHAI,2023.0,10-24-2023,19:00:00,24.4,39.0,OUT,26.8,76.8,Humid,ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,19.0
2023 - ZHUHAI,2023.0,10-25-2023,14:30:00,25.6,40.0,OUT,27.9,75.0,"Cloudy,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,14.0
2023 - ZHUHAI,2023.0,10-25-2023,16:30:00,24.9,40.0,OUT,27.3,76.2,"Cloudy,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,16.0
2023 - ZHUHAI,2023.0,10-26-2023,12:30:00,24.4,65.0,OUT,26.7,75.3,"Sunny ,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,12.0
2023 - ZHUHAI,2023.0,10-26-2023,16:30:00,25.0,65.0,OUT,27.0,79.3,"Sunny ,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,16.0
2023 - ZHUHAI,2023.0,10-27-2023,12:30:00,25.4,91.0,OUT,26.8,84.7,"Sunny ,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,12.0
2023 - ZHUHAI,2023.0,10-28-2023,11:30:00,24.9,37.0,OUT,26.8,80.8,"Cloudy,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,11.0
2023 - ZHUHAI,2023.0,10-27-2023,15:30:00,25.7,55.0,OUT,26.6,89.7,"Cloudy,Humid",ZHUHAI,GRAND SLAMS/WTA FINALS/ BJK CUP,Asia,,15.0
2023 - TAMPICO 125,2023.0,10-25-2023,19:30:00,26.8,,OUT,27.7,92.4,Humid,TAMPICO,,North America,,19.0
2023 - TAMPICO 125,2023.0,10-26-2023,13:45:00,30.2,,IN – MODIFICATION OF PLAY,32.3,66.7,"Humid ,Partial Clouds",TAMPICO,,North America,,13.0
2023 - TAMPICO 125,2023.0,10-26-2023,16:45:00,26.4,,OUT,27.8,84.1,"Cloudy,Humid",TAMPICO,,North America,,16.0
2023 - TAMPICO 125,2023.0,10-26-2023,21:00:00,25.7,,OUT,27.0,88.0,Humid,TAMPICO,,North America,,21.0
2023 - TAMPICO 125,2023.0,10-27-2023,11:30:00,32.1,51.0,IN – MODIFICATION OF PLAY,35.9,50.7,"Sunny ,Humid",TAMPICO,,North America,,11.0
2023 - TAMPICO 125,2023.0,10-27-2023,14:00:00,30.8,,IN – MODIFICATION OF PLAY,37.1,45.2,"Sunny ,Windy",TAMPICO,,North America,,14.0
2023 - TAMPICO 125,2023.0,10-27-2023,13:00:00,31.6,,IN – MODIFICATION OF PLAY,37.6,48.6,"Sunny ,Windy,Humid",TAMPICO,,North America,,13.0
2023 - TAMPICO 125,2023.0,10-27-2023,15:30:00,28.2,,OUT,32.1,55.4,"Sunny ,Humid ,Windy",TAMPICO,,North America,,15.0
2023 - TAMPICO 125,2023.0,10-28-2023,16:30:00,26.4,,OUT,28.6,70.2,Humid,TAMPICO,,North America,,16.0
2023 - TAMPICO 125,2023.0,10-28-2023,20:00:00,24.4,,OUT,27.6,72.9,Humid,TAMPICO,,North America,,20.0
2023 - TAMPICO 125,2023.0,10-29-2023,15:30:00,27.7,,OUT,31.5,51.5,Sunny,TAMPICO,,North America,,15.0
2023 - TAMPICO 125,2023.0,10-29-2023,17:30:00,25.2,,OUT,29.1,62.3,Sunny,TAMPICO,,North America,,17.0
2023 - TAMPICO 125,2023.0,10-21-2023,9:30:00,29.4,48.0,OUT,311.0,55.9,Sunny,TAMPICO,,North America,,9.0
2023 - TAMPICO 125,2023.0,10-21-2023,11:30:00,31.1,,IN – MODIFICATION OF PLAY,34.1,45.1,Sunny,TAMPICO,,North America,,11.0
2023 - TAMPICO 125,2023.0,10-22-2023,11:00:00,31.8,47.0,IN – MODIFICATION OF PLAY,34.2,51.3,"Partial Clouds,Sunny",TAMPICO,,North America,,11.0
2023 - TAMPICO 125,2023.0,10-23-2023,15:00:00,30.2,,IN – MODIFICATION OF PLAY,32.9,53.6,"Partial Clouds,Sunny",TAMPICO,,North America,,15.0
2023 - TAMPICO 125,2023.0,10-23-2023,18:30:00,25.7,,OUT,28.7,72.0,"Windy,Humid",TAMPICO,,North America,,18.0
2023 - TAMPICO 125,2023.0,10-23-2023,21:30:00,25.4,,OUT,27.8,78.0,"Windy,Humid",TAMPICO,,North America,,21.0
2023 - TAMPICO 125,2023.0,10-24-2023,14:30:00,27.8,,OUT,30.5,68.7,"Windy,Cloudy,Humid",TAMPICO,,North America,,14.0
2023 - TAMPICO 125,2023.0,10-24-2023,16:30:00,28.4,,OUT,30.2,72.2,"Sunny ,Partial Clouds,Windy,Humid",TAMPICO,,North America,,16.0
2023 - TAMPICO 125,2023.0,10-24-2023,18:30:00,26.3,39.0,OUT,28.3,81.2,"Partial Clouds,Windy,Humid",TAMPICO,,North America,,18.0
2023 - TAMPICO 125,2023.0,10-25-2023,17:30:00,26.9,36.0,OUT,28.4,88.0,"Windy,Humid ,Cloudy",TAMPICO,,North America,,17.0
2023 - MONASTIR,2023.0,10-17-2023,10:00:00,30.6,,IN – MODIFICATION OF PLAY,32.6,73.6,Sunny,MONASTIR,250,Asia,,10.0
2023 - MONASTIR,2023.0,10-17-2023,11:00:00,32.0,56.0,IN – MODIFICATION OF PLAY,34.3,39.6,Sunny,MONASTIR,250,Asia,,11.0
2023 - MONASTIR,2023.0,10-17-2023,12:00:00,,56.0,,,,,MONASTIR,250,Asia,,12.0
2023 - MONASTIR,2023.0,10-17-2023,13:00:00,31.4,57.0,IN – MODIFICATION OF PLAY,38.0,42.0,Sunny,MONASTIR,250,Asia,,13.0
2023 - MONASTIR,2023.0,10-17-2023,13:30:00,29.5,57.0,OUT,37.1,29.6,Sunny,MONASTIR,250,Asia,,13.0
2023 - MONASTIR,2023.0,10-17-2023,14:00:00,29.7,56.0,IN – MODIFICATION OF PLAY,38.1,28.0,Sunny,MONASTIR,250,Asia,,14.0
2023 - MONASTIR,2023.0,10-17-2023,15:30:00,29.9,56.0,OUT,40.8,22.6,Sunny,MONASTIR,250,Asia,,15.0
2023 - MONASTIR,2023.0,10-18-2023,14:00:00,27.3,58.0,OUT,39.7,6.5,Sunny,MONASTIR,250,Asia,,14.0
2023 - MONASTIR,2023.0,10-18-2023,15:00:00,27.2,58.0,OUT,41.2,7.4,Sunny,MONASTIR,250,Asia,,15.0
2023 - MONASTIR,2023.0,10-18-2023,17:00:00,19.3,58.0,OUT,30.8,14.2,Sunny,MONASTIR,250,Asia,,17.0
2023 - MONASTIR,2023.0,10-19-2023,10:00:00,25.6,64.0,OUT,33.9,16.7,Sunny,MONASTIR,250,Asia,,10.0
2023 - MONASTIR,2023.0,10-19-2023,12:00:00,28.8,64.0,OUT,31.7,47.6,Sunny,MONASTIR,250,Asia,,12.0
2023 - MONASTIR,2023.0,10-19-2023,13:30:00,28.4,64.0,OUT,35.3,33.0,Sunny,MONASTIR,250,Asia,,13.0
2023 - MONASTIR,2023.0,10-20-2023,12:00:00,24.7,112.0,OUT,36.2,10.3,Cloudy,MONASTIR,250,Asia,,12.0
2023 - MONASTIR,2023.0,10-20-2023,13:00:00,,112.0,OUT,,,"Windy,Cloudy",MONASTIR,250,Asia,,13.0
2023 - MONASTIR,2023.0,10-20-2023,15:00:00,21.2,112.0,OUT,32.6,14.6,"Cloudy,Windy",MONASTIR,250,Asia,,15.0
2023 - MONASTIR,2023.0,10-20-2023,16:30:00,20.3,86.0,OUT,31.5,15.8,"Cloudy,Windy",MONASTIR,250,Asia,,16.0
2023 - MONASTIR,2023.0,10-21-2023,13:30:00,23.5,46.0,OUT,27.1,47.2,Sunny,MONASTIR,250,Asia,,13.0
2023 - MONASTIR,2023.0,10-21-2023,16:30:00,20.9,47.0,OUT,25.2,49.7,Sunny,MONASTIR,250,Asia,,16.0
2023 - MONASTIR,2023.0,10-22-2023,13:30:00,25.0,48.0,OUT,33.0,22.0,Sunny,MONASTIR,250,Asia,,13.0
2023 - MONASTIR,2023.0,10-14-2023,10:30:00,19.1,,OUT,30.7,2.5,Sunny,MONASTIR,250,Asia,,10.0
2023 - MONASTIR,2023.0,10-14-2023,13:00:00,19.0,,OUT,33.5,2.2,Sunny,MONASTIR,250,Asia,,13.0
2023 - MONASTIR,2023.0,10-14-2023,15:30:00,19.2,,OUT,30.0,14.7,Sunny,MONASTIR,250,Asia,,15.0
2023 - MONASTIR,2023.0,10-15-2023,10:30:00,19.9,,OUT,33.2,0.1,Sunny,MONASTIR,250,Asia,,10.0
2023 - MONASTIR,2023.0,10-15-2023,12:30:00,20.7,,OUT,31.6,0.1,Sunny,MONASTIR,250,Asia,,12.0
