Date,Date of Session,Day of Session,Month of Session,Numerical Value of Month,Year,Date_c,Epoch,Date Reverse,Week,Entered On,Index,WTA Tournament,Log Date,Match Start Time,Time of Reading,WBGT,Air Temperature (TA),Black Globe Temperature (Globe Temp),Relative Humidity,Type of Day,AQI Reading,EWCR,Completion Status,Tournament Name,Tournament Year,Tournament Number,Tournament Surface,Tournament Level,event-uuid,group-uuid
7/07/2024,7/07/2024,Sun,Jul,7,2024,7/07/2024,,7/07/2024,27,7/07/2024,,2024 - CONTREXEVILLE 125,07-13-2024,2:00 PM,3:45 PM,17.8,22.1,25.8,51.6,[Cloudy],19,OUT,Complete,2024 - CONTREXEVILLE 125,,2071,CLAY,125,7d030c88-b224-432e-9de1-49e1703d47e1,97236069-6e17-4e18-917b-82ced44422dc
7/07/2024,7/07/2024,Sun,Jul,7,2024,7/07/2024,,7/07/2024,27,7/07/2024,,2024 - CONTREXEVILLE 125,07-14-2024,4:00 PM,3:30 PM,17.8,23.1,24.4,43.4,[Cloudy],17,OUT,Complete,2024 - CONTREXEVILLE 125,,2071,CLAY,125,7d030c88-b224-432e-9de1-49e1703d47e1,97236069-6e17-4e18-917b-82ced44422dc
29/06/2024,06-29-2024,Sat,Jun,6,2024,29/06/2024,1.71962E+12,29/06/2024,26,06-29-2024,1,2024 - EASTBOURNE 500,06-29-2024,,,,,,,[],,,Incomplete,2024 - EASTBOURNE 500,2024,710,GRASS,500,5122f70f-f761-4911-9856-6e1068ed3b6e,3350f552-a913-4c1f-a37e-90cae0d59e12
29/06/2024,06-29-2024,Sat,Jun,6,2024,29/06/2024,,29/06/2024,26,06-29-2024,,2024 - EASTBOURNE 500,06-29-2024,12:30 PM,12:00 PM,19.7,21.2,31.7,48.6,[Sunny],9,OUT,Incomplete,2024 - EASTBOURNE 500,,710,GRASS,500,5122f70f-f761-4911-9856-6e1068ed3b6e,3350f552-a913-4c1f-a37e-90cae0d59e12
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,1.71953E+12,28/06/2024,26,06-28-2024,1,2024 - BAD HOMBURG 250,06-22-2024,11:00 AM,10:30 AM,18.2,20.5,25.8,61.9,[Cloudy],34,OUT,Complete,2024 - BAD HOMBURG 250,2024,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-23-2024,12:00 PM,11:30 AM,18.6,22.1,23.6,56,[Partial Clouds],32,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-23-2024,,2:30 PM,21,26.1,28.8,44.2,[Cloudy],,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-23-2024,,5:00 PM,19.6,25,27.4,42.8,[Cloudy],,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-24-2024,12:00 PM,11:30 AM,21.7,24.7,33.3,46.3,[Sunny],32,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-24-2024,,2:30 PM,23.6,29.6,37.4,35.9,[Sunny],,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-25-2024,12:00 PM,11:30 AM,23.4,28.4,38.9,37.1,[Sunny],36,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-25-2024,,2:30 PM,24.6,30.1,38.9,39.2,[Sunny],,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-25-2024,,5:00 PM,21.8,28,29.8,40.6,[Sunny],,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-26-2024,12:00 PM,11:30 AM,24.6,29.2,39.3,42.4,[Sunny],20,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-26-2024,,2:30 PM,22.6,22.9,30.9,50.1,[Sunny],,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-26-2024,,5:00 PM,27.8,31.6,45.9,43.2,[Sunny],,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-27-2024,12:00 PM,11:30 AM,26.7,28.9,36.7,64.5,[Sunny],34,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-27-2024,,3:30 PM,24.1,28.1,32.6,59,[Partial Clouds],,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-28-2024,12:00 PM,11:30 AM,20.5,24.7,27.8,51.5,[Cloudy],36,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-28-2024,12:00 PM,2:30 PM,26.9,28.4,32.6,56.8,[Sunny],4,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - BAD HOMBURG 250,06-29-2024,1:30 PM,1:00 PM,28.3,30.5,36,50.2,[Sunny],2,OUT,Complete,2024 - BAD HOMBURG 250,,2017,GRASS,250,b469d8ea-e2ac-4dee-966d-c3dd2e0cdf09,c67edff0-f0cf-4e32-bebc-414ebebe3d7b
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,1.71953E+12,28/06/2024,26,06-28-2024,1,2024 - EASTBOURNE 500,06-28-2024,11:00 AM,10:30 AM,16.9,18.8,26.1,52.5,[Sunny],,OUT,Incomplete,2024 - EASTBOURNE 500,2024,710,GRASS,500,dabcd447-050d-4b12-9b91-0ce8c5bc1d37,85314b43-b3d6-4522-8043-dd0646f77a14
28/06/2024,06-28-2024,Fri,Jun,6,2024,28/06/2024,,28/06/2024,26,06-28-2024,,2024 - EASTBOURNE 500,06-28-2024,,,,,,,[],,,Incomplete,2024 - EASTBOURNE 500,,710,GRASS,500,dabcd447-050d-4b12-9b91-0ce8c5bc1d37,85314b43-b3d6-4522-8043-dd0646f77a14
27/06/2024,06-27-2024,Thu,Jun,6,2024,27/06/2024,1.71945E+12,27/06/2024,26,06-27-2024,1,2024 - EASTBOURNE 500,06-27-2024,,,,,,,[],,,Incomplete,2024 - EASTBOURNE 500,2024,710,GRASS,500,acac258e-1a1f-45e5-bc7f-a68a3a7ec57a,09989718-9673-442d-8dd4-02409febfa56
27/06/2024,06-27-2024,Thu,Jun,6,2024,27/06/2024,,27/06/2024,26,06-27-2024,,2024 - EASTBOURNE 500,06-27-2024,11:00 AM,10:30 AM,21.4,22.8,31.2,56.2,[Sunny],12,OUT,Incomplete,2024 - EASTBOURNE 500,,710,GRASS,500,acac258e-1a1f-45e5-bc7f-a68a3a7ec57a,09989718-9673-442d-8dd4-02409febfa56
26/06/2024,06-26-2024,Wed,Jun,6,2024,26/06/2024,1.71936E+12,26/06/2024,26,06-26-2024,1,2024 - EASTBOURNE 500,06-26-2024,,,,,,,[],,,Incomplete,2024 - EASTBOURNE 500,2024,710,GRASS,500,af191f1b-aa9f-428f-b2cf-cae6be3a5e5f,3a116940-8d2e-431b-965e-166b6caf1d42
26/06/2024,06-26-2024,Wed,Jun,6,2024,26/06/2024,,26/06/2024,26,06-26-2024,,2024 - EASTBOURNE 500,06-26-2024,3:00 PM,2:30 PM,24.1,26.9,33.7,56.9,[Sunny],14,OUT,Incomplete,2024 - EASTBOURNE 500,,710,GRASS,500,af191f1b-aa9f-428f-b2cf-cae6be3a5e5f,3a116940-8d2e-431b-965e-166b6caf1d42
26/06/2024,06-26-2024,Wed,Jun,6,2024,26/06/2024,1.71936E+12,26/06/2024,26,06-26-2024,1,2024 - EASTBOURNE 500,06-26-2024,,,,,,,[],,,Incomplete,2024 - EASTBOURNE 500,2024,710,GRASS,500,691b5bab-f9a9-4a4c-b066-eda5bab7c325,47289e46-c65f-4328-b433-380391e43fca
26/06/2024,06-26-2024,Wed,Jun,6,2024,26/06/2024,,26/06/2024,26,06-26-2024,,2024 - EASTBOURNE 500,06-26-2024,11:00 AM,10:30 AM,24.3,24.8,36.6,57.7,[Sunny],16,OUT,Incomplete,2024 - EASTBOURNE 500,,710,GRASS,500,691b5bab-f9a9-4a4c-b066-eda5bab7c325,47289e46-c65f-4328-b433-380391e43fca
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,1.71928E+12,25/06/2024,26,06-25-2024,1,2024 - EASTBOURNE 500,06-25-2024,,,,,,,[],,,Incomplete,2024 - EASTBOURNE 500,2024,710,GRASS,500,08e9b166-93b3-42f3-819b-240c60b0188d,1c9fb4ab-b211-4de0-8f82-020cd0af528a
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-25-2024,,2024 - EASTBOURNE 500,06-25-2024,4:00 PM,3:30 PM,20.6,24.8,31.7,49.3,[Sunny],11,OUT,Incomplete,2024 - EASTBOURNE 500,,710,GRASS,500,08e9b166-93b3-42f3-819b-240c60b0188d,1c9fb4ab-b211-4de0-8f82-020cd0af528a
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,1.71927E+12,25/06/2024,26,06-25-2024,1,2024 - EASTBOURNE 500,06-25-2024,,,,,,,[],,,Incomplete,2024 - EASTBOURNE 500,2024,710,GRASS,500,6c418230-c1d7-4da9-935e-6ffc8dde3e15,ea812af8-5eb9-4812-b05d-bc64f8cbc8dc
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-25-2024,,2024 - EASTBOURNE 500,06-25-2024,2:00 PM,1:30 PM,22.7,24.3,40.8,46.2,[Sunny],11,OUT,Incomplete,2024 - EASTBOURNE 500,,710,GRASS,500,6c418230-c1d7-4da9-935e-6ffc8dde3e15,ea812af8-5eb9-4812-b05d-bc64f8cbc8dc
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-25-2024,,2024 - EASTBOURNE 500,06-25-2024,,,,,,,[],,,Incomplete,2024 - EASTBOURNE 500,,710,GRASS,500,6c418230-c1d7-4da9-935e-6ffc8dde3e15,ea812af8-5eb9-4812-b05d-bc64f8cbc8dc
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,1.71928E+12,25/06/2024,26,06-25-2024,1,2024 - EASTBOURNE 500,06-25-2024,,,,,,,[],,,Incomplete,2024 - EASTBOURNE 500,2024,710,GRASS,500,8abea34c-8a17-4d37-aa7b-1cb9288e638c,ba6e5e94-54c0-4962-8cfd-f38ad364317f
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-25-2024,,2024 - EASTBOURNE 500,06-25-2024,11:00 AM,10:30 AM,22.6,25.1,37.4,43.6,[Sunny],11,OUT,Incomplete,2024 - EASTBOURNE 500,,710,GRASS,500,8abea34c-8a17-4d37-aa7b-1cb9288e638c,ba6e5e94-54c0-4962-8cfd-f38ad364317f
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,1.71928E+12,25/06/2024,26,06-26-2024,1,2024 - WIMBLEDON GS,06-25-2024,11:00 AM,10:30 AM,23.1,26.8,33.8,44.2,[Sunny],54,OUT,Incomplete,2024 - WIMBLEDON GS,2024,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,06-25-2024,11:00 AM,1:00 PM,21.8,27.3,27.3,42.9,[Sunny],54,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,06-25-2024,11:00 AM,3:30 PM,27.1,32.8,41.3,35.2,[Sunny],54,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,06-26-2024,1:30 PM,3:30 PM,28.1,33.4,44.6,35.1,[Sunny],0,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,06-26-2024,1:30 PM,6:30 PM,24.6,30.2,37,35.1,[Sunny],0,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,06-27-2024,12:30 PM,1:00 PM,21.4,23.9,34.6,51,[Sunny],0,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,06-27-2024,12:30 PM,3:00 PM,22.6,29.7,31.9,35.6,[Sunny],0,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,06-27-2024,12:30 PM,12:00 PM,21.8,27.3,30.4,42.9,[Sunny],0,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/01/2024,11:00 AM,10:00 AM,18.2,23.3,35.7,29.1,[Cloudy],16,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/01/2024,11:00 AM,2:00 PM,17.3,22.6,29.3,32,[Cloudy],16,,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/01/2024,11:00 AM,5:00 PM,16.7,22.3,24.7,38.6,[Cloudy],16,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/02/2024,11:00 AM,10:30 AM,16.2,22.2,28.4,35.6,[Sunny],12,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/02/2024,11:00 AM,2:00 PM,14.4,19.4,21.8,45.2,[Partial Clouds],12,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/02/2024,11:00 AM,5:00 PM,15.4,21.2,21.7,36.6,[Cloudy],12,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/03/2024,11:00 AM,10:00 AM,16.3,25.6,19.5,30.2,[Cloudy],11,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/03/2024,11:00 AM,2:00 PM,15.2,20.2,22.2,46,[Cloudy],11,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/03/2024,11:00 AM,5:00 PM,16.3,21.4,22.6,45.3,[Cloudy],11,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/04/2024,11:00 AM,2:00 PM,16.8,23.7,34.7,22.8,[Cloudy],17,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/04/2024,11:00 AM,5:00 PM,14.4,21.7,23.3,27.5,[Cloudy],17,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/05/2024,11:00 AM,10:00 AM,15.7,19,21,63.4,[Cloudy],13,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/05/2024,11:00 AM,2:00 PM,19.6,23.4,28.8,50.5,[Cloudy],13,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/05/2024,11:00 AM,5:00 PM,17.9,21.3,26.1,50.3,[Cloudy],13,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/06/2024,11:00 AM,10:30 AM,12.8,16,20.7,45,[Cloudy],16,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/06/2024,11:00 AM,2:00 PM,14.5,19.3,22.8,42,[Cloudy],16,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/06/2024,11:00 AM,5:00 PM,16.8,21.9,28.7,44.2,[Cloudy],16,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/07/2024,11:00 AM,10:00 AM,16.4,22.3,29.7,39.3,[Cloudy],17,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/07/2024,11:00 AM,2:00 PM,15.4,18.9,21.3,45.1,[Cloudy],17,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/07/2024,11:00 AM,5:00 PM,16.8,21.9,28.7,44.2,[Cloudy],17,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/08/2024,11:00 AM,10:00 AM,18.8,23.1,34.7,39,[Cloudy],21,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/08/2024,11:00 AM,2:00 PM,16,21.3,24.9,41.7,[Partial Clouds],21,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/08/2024,11:00 AM,5:00 PM,16.2,22.8,25.2,37.2,[Cloudy],21,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/09/2024,11:00 AM,10:00 AM,17.1,20.2,22.4,56.8,[Partial Clouds],9,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
25/06/2024,06-25-2024,Tue,Jun,6,2024,25/06/2024,,25/06/2024,26,06-26-2024,,2024 - WIMBLEDON GS,7/09/2024,11:00 AM,2:00 PM,18.3,20.4,23,64.3,[Sunny],9,OUT,Incomplete,2024 - WIMBLEDON GS,,904,GRASS,GS,393e14ba-bbec-488d-b74d-024c85f1acb5,187d79b3-41fe-4f1d-99a6-66e8227431a0
